Nodes Removed,Fraction of Nodes Removed,Mean Core Proportion,Std Dev Core Proportion
40,0.0024858616617985207,0.9548107637809953,0.0011329101457526565
41,0.002548008203343484,0.9544130259151078,0.0010620485755910786
42,0.002610154744888447,0.9539854577092786,0.0009598041930763442
43,0.00267230128643341,0.9535989062208691,0.0007674793432192635
44,0.002734447827978373,0.9532024112858124,0.0006322463063663812
45,0.002796594369523336,0.9528233173823881,0.0006337289779788866
46,0.002858740911068299,0.9518438878876396,0.001219697086969265
47,0.002920887452613262,0.9501050276552114,0.005745621834010914
48,0.002983033994158225,0.9489491019824744,0.007299573195532852
49,0.003045180535703188,0.9473183767323348,0.008692932853267556
50,0.003107327077248151,0.9469094524889691,0.008674446593179725
51,0.0031694736187931143,0.9463041451743208,0.008891999526370261
52,0.003231620160338077,0.9450661860667453,0.009406058479231478
53,0.00329376670188304,0.944555341495246,0.00964620320451532
54,0.0033559132434280033,0.9434081163383254,0.010245760805458404
55,0.003418059784972966,0.9417475607482441,0.011177712344217345
56,0.0034802063265179295,0.9412006711826486,0.011116777868025838
57,0.0035423528680628923,0.9405990926604936,0.011203831803671307
58,0.003604499409607855,0.9389236219004411,0.01200157231405148
59,0.0036666459511528185,0.9384736809396557,0.011914569820508179
60,0.0037287924926977813,0.9377378658877632,0.011857123724951894
61,0.0037909390342427446,0.9365309800509601,0.012360139650556618
62,0.0038530855757877075,0.9349474861723945,0.012776407350160189
63,0.003915232117332671,0.9345335902057049,0.01280414888561359
63,0.003977378658877633,0.9339792430551238,0.012760115873766187
65,0.0040395252004225965,0.9334323534895281,0.012658498508067734
66,0.00410167174196756,0.9323945062457273,0.012922956691131336
67,0.004163818283512522,0.9307115779006898,0.01350723786681616
68,0.0042259648250574855,0.929549437573799,0.013707582466982051
69,0.004288111366602449,0.9274277546454541,0.014081586592157927
70,0.004350257908147411,0.9264607544590144,0.014158746819316548
71,0.0044124044496923745,0.9260157852215523,0.01413088406027207
72,0.004474550991237338,0.9249120626437137,0.01415087837419866
73,0.004536697532782301,0.9243515008389782,0.014183375624488268
