source,target,distance_ft,edge_type
T_3347,P_26224,183.35584295778054,transport_to_power
T_3348,P_26716,2989.565357663966,transport_to_power
T_3349,P_19042,350.48890754615934,transport_to_power
T_3353,P_26580,82.1602495701457,transport_to_power
T_3354,P_16205,177.81819028856128,transport_to_power
T_3355,P_26716,13356.560937828588,transport_to_power
T_3356,P_26716,13658.94173290091,transport_to_power
T_3360,P_4505,85.48408221324414,transport_to_power
T_3361,P_3015,149.46011707384176,transport_to_power
T_3362,P_26716,16886.75966765033,transport_to_power
T_3366,P_10514,9511.693172930543,transport_to_power
T_3367,P_10514,9421.375460144205,transport_to_power
T_3371,P_672,450.46652635782885,transport_to_power
T_3372,P_28913,428.44642708301666,transport_to_power
T_3373,P_28913,580.8907079264678,transport_to_power
T_3374,P_36942,6879.378701827437,transport_to_power
T_3375,P_8788,15526.230077846129,transport_to_power
T_3376,P_8788,15801.070300658108,transport_to_power
T_3377,P_35128,19739.613589905795,transport_to_power
T_3378,P_35128,19963.686906435152,transport_to_power
T_3385,P_9361,140.31982730237726,transport_to_power
T_3389,P_26716,19687.616640260952,transport_to_power
T_3390,P_26716,19979.896371249153,transport_to_power
T_3394,P_14392,147.6465270344179,transport_to_power
T_3395,P_19230,318.2018392242561,transport_to_power
T_3396,P_35128,15472.605892750302,transport_to_power
T_3398,P_26716,18759.189147238994,transport_to_power
T_3400,P_3998,306.26196420226285,transport_to_power
T_3401,P_3998,512.3855834397608,transport_to_power
T_3402,P_36721,428.429139689316,transport_to_power
T_3404,P_2325,339.3427964699655,transport_to_power
T_3405,P_11542,309.2909484992497,transport_to_power
T_3406,P_19648,173.92825812261978,transport_to_power
T_3410,P_6429,8716.650260985547,transport_to_power
T_3411,P_6429,8057.585972996616,transport_to_power
T_3414,P_21058,164.96597050881607,transport_to_power
T_3416,P_26716,19610.426660688998,transport_to_power
T_3417,P_26716,19732.24849770702,transport_to_power
T_3418,P_7289,329.7498111349479,transport_to_power
T_3419,P_21276,448.6587142437728,transport_to_power
T_3421,P_35128,2319.6412796730824,transport_to_power
T_3425,P_11647,263.4099569734041,transport_to_power
T_3427,P_20652,405.4783725107959,transport_to_power
T_3431,P_31974,397.11700567479915,transport_to_power
T_3432,P_24633,859.072441949183,transport_to_power
T_3435,P_13986,2820.6435597269715,transport_to_power
T_3436,P_13986,4175.177927094344,transport_to_power
T_3438,P_29620,249.41449842851472,transport_to_power
T_3444,P_18986,10844.500440281781,transport_to_power
T_3445,P_18986,10275.216883249954,transport_to_power
T_3446,P_35128,14249.272588893617,transport_to_power
T_3447,P_35128,14651.749290491063,transport_to_power
T_3448,P_35128,12364.910627440151,transport_to_power
T_3451,P_15214,682.6305188957048,transport_to_power
T_3452,P_15214,767.6561873716895,transport_to_power
T_3453,P_35128,5319.4775668716065,transport_to_power
T_3454,P_35128,5000.0478546346385,transport_to_power
T_3455,P_17554,2534.799297115698,transport_to_power
T_3456,P_17554,2580.578134776104,transport_to_power
T_3459,P_21326,121.12367745203046,transport_to_power
T_3460,P_1762,2409.8655138622867,transport_to_power
T_3461,P_1762,2552.740419762809,transport_to_power
T_3463,P_11043,87.9793174656148,transport_to_power
T_3464,P_21991,13013.828492649931,transport_to_power
T_3470,P_17554,7516.7541447655985,transport_to_power
T_3471,P_17554,6887.698434662308,transport_to_power
T_3472,P_24850,300.70347626982243,transport_to_power
T_3474,P_21991,11943.122107434167,transport_to_power
T_3475,P_26716,14285.298829181347,transport_to_power
T_3476,P_26716,14635.767529164013,transport_to_power
T_3477,P_10514,9178.832204626864,transport_to_power
T_3478,P_34848,3732.322403871881,transport_to_power
T_3479,P_37213,17199.19266209048,transport_to_power
T_3482,P_26564,673.3242601597965,transport_to_power
T_3483,P_18026,189.9413297701638,transport_to_power
T_3484,P_6812,394.99309000188686,transport_to_power
T_3488,P_1856,128.16629445302445,transport_to_power
T_3490,P_10514,12558.964726752956,transport_to_power
T_3491,P_10514,13059.901332262123,transport_to_power
T_3493,P_8649,419.40434010662,transport_to_power
T_3494,P_8649,385.3510552192316,transport_to_power
T_3496,P_35128,12113.634898321596,transport_to_power
T_3497,P_35128,12580.690059059238,transport_to_power
T_3499,P_28225,250.55783822501905,transport_to_power
T_3500,P_17922,250.11978071816355,transport_to_power
T_3501,P_27037,239.06818737666097,transport_to_power
T_3503,P_28670,307.2784160938263,transport_to_power
T_3506,P_34848,3934.281475099043,transport_to_power
T_3509,P_36942,4327.163891396051,transport_to_power
T_3510,P_36942,4415.8963609781495,transport_to_power
T_3511,P_33469,3972.698987470471,transport_to_power
T_3512,P_18049,1872.5121459695351,transport_to_power
T_3513,P_27681,300.99490782121126,transport_to_power
T_3514,P_27681,251.14296306923393,transport_to_power
T_3517,P_18986,3994.902234489195,transport_to_power
T_3518,P_17246,133.47087254634584,transport_to_power
T_3522,P_28064,463.49066166860723,transport_to_power
T_3524,P_14390,125.64568623187552,transport_to_power
T_3525,P_35128,21984.56024775138,transport_to_power
T_3526,P_35128,22285.52536976233,transport_to_power
T_3527,P_34642,251.22311159177536,transport_to_power
T_3530,P_10514,15869.973637538003,transport_to_power
T_3531,P_10514,16189.695339758964,transport_to_power
T_3533,P_31045,133.36590796540983,transport_to_power
T_3538,P_10514,14685.663518201172,transport_to_power
T_3539,P_8788,13364.560509318115,transport_to_power
T_3540,P_8788,13085.612512119857,transport_to_power
T_3541,P_37236,152.92899147792644,transport_to_power
T_3542,P_37236,273.6424724820871,transport_to_power
T_3545,P_14588,601.2828069450566,transport_to_power
T_3546,P_14588,534.1643759664282,transport_to_power
T_3553,P_23467,259.6155941049527,transport_to_power
T_3555,P_27213,473.15273407083953,transport_to_power
T_3560,P_35023,245.14245016664898,transport_to_power
T_3561,P_35023,413.6002276189592,transport_to_power
T_3562,P_30292,202.09190181373924,transport_to_power
T_3564,P_13094,156.4914818118393,transport_to_power
T_3565,P_22667,389.30110721885643,transport_to_power
T_3568,P_12833,2485.3445181949483,transport_to_power
T_3569,P_34297,285.2963692295707,transport_to_power
T_3570,P_34297,284.2282646010481,transport_to_power
T_3571,P_3998,735.5959191105959,transport_to_power
T_3572,P_3998,1056.221609129204,transport_to_power
T_3574,P_2679,577.7027709178014,transport_to_power
T_3575,P_28341,280.36940658490096,transport_to_power
T_3576,P_8788,19004.241014096842,transport_to_power
T_3577,P_8788,19261.434072321732,transport_to_power
T_3578,P_8788,19673.4074474112,transport_to_power
T_3579,P_8788,20146.517310774154,transport_to_power
T_3580,P_8933,3879.459398149911,transport_to_power
T_3581,P_7649,4080.488803866882,transport_to_power
T_3582,P_35128,13587.835754212234,transport_to_power
T_3583,P_35128,13867.11030455832,transport_to_power
T_3585,P_16573,112.99711990514153,transport_to_power
T_3588,P_23619,151.53172163501605,transport_to_power
T_3590,P_10514,9788.470517611311,transport_to_power
T_3591,P_10514,9910.203645793084,transport_to_power
T_3595,P_10514,13935.323290086804,transport_to_power
T_3598,P_107,152.4319841333858,transport_to_power
T_3601,P_33079,308.98926728539027,transport_to_power
T_3602,P_37213,6513.049341732109,transport_to_power
T_3603,P_22298,472.85359200522754,transport_to_power
T_3605,P_7822,346.2512494466545,transport_to_power
T_3606,P_10514,15491.298036898776,transport_to_power
T_3607,P_3267,506.64402660275294,transport_to_power
T_3610,P_6004,136.03069934672806,transport_to_power
T_3611,P_10514,15487.426201052895,transport_to_power
T_3612,P_10514,16055.617415584917,transport_to_power
T_3615,P_36942,5231.984976190747,transport_to_power
T_3622,P_10514,17090.076024464634,transport_to_power
T_3623,P_10514,17411.19807741982,transport_to_power
T_3629,P_23535,135.03900645319015,transport_to_power
T_3631,P_34995,230.55432441000153,transport_to_power
T_3632,P_20037,113.22272896564391,transport_to_power
T_3633,P_8788,22247.1360090853,transport_to_power
T_3635,P_12885,322.7075354224059,transport_to_power
T_3636,P_35910,1649.9549552594153,transport_to_power
T_3637,P_10514,13559.948143384578,transport_to_power
T_3638,P_10514,13827.036275478162,transport_to_power
T_3639,P_8788,20821.108387540582,transport_to_power
T_3640,P_8788,19448.419594727515,transport_to_power
T_3641,P_37172,2981.7988041266253,transport_to_power
T_3642,P_37172,2903.6405327298485,transport_to_power
T_3645,P_26716,16609.04590896163,transport_to_power
T_3646,P_26716,17180.891576378264,transport_to_power
T_3647,P_10514,13218.363472960022,transport_to_power
T_3650,P_10514,14681.186244173103,transport_to_power
T_3651,P_10514,14955.287506669598,transport_to_power
T_3656,P_26267,80.95431666887666,transport_to_power
T_3658,P_10514,3144.3656979532575,transport_to_power
T_3659,P_10514,3190.32260083564,transport_to_power
T_3661,P_10408,289.47814626716917,transport_to_power
T_3663,P_21446,483.7068322480774,transport_to_power
T_3664,P_11747,90.35749709939199,transport_to_power
T_3665,P_31049,228.44432030504555,transport_to_power
T_3666,P_10514,16086.324632847936,transport_to_power
T_3667,P_10514,14515.714962605733,transport_to_power
T_3670,P_31809,223.204394080028,transport_to_power
T_3672,P_10789,161.03939181749982,transport_to_power
T_3674,P_16451,205.56022399011817,transport_to_power
T_3677,P_18986,11389.808821777457,transport_to_power
T_3678,P_35521,2633.717283682246,transport_to_power
T_3679,P_26716,21523.247442072465,transport_to_power
T_3680,P_21991,21817.512924032846,transport_to_power
T_3684,P_21530,372.62588137335774,transport_to_power
T_3685,P_25778,298.88096057277875,transport_to_power
T_3686,P_19240,320.8591577652337,transport_to_power
T_3688,P_8314,182.13648422275307,transport_to_power
T_3689,P_13868,220.6908395394661,transport_to_power
T_3690,P_9475,341.6465339318321,transport_to_power
T_3699,P_7988,116.08406072882362,transport_to_power
T_3700,P_24357,576.6260520119647,transport_to_power
T_3701,P_23253,533.4767738164908,transport_to_power
T_3702,P_26716,11358.10146904925,transport_to_power
T_3703,P_26716,11533.323654618718,transport_to_power
T_3704,P_10514,12218.31073059867,transport_to_power
T_3705,P_2229,240.1453483299699,transport_to_power
T_3708,P_10514,10937.500793998972,transport_to_power
T_3709,P_10514,10865.635376743872,transport_to_power
T_3710,P_14411,865.2955725023339,transport_to_power
T_3711,P_17554,6112.218233645105,transport_to_power
T_3712,P_17554,5488.324177892139,transport_to_power
T_3714,P_33641,152.84810329956184,transport_to_power
T_3716,P_35128,17143.971179852986,transport_to_power
T_3717,P_35128,17212.672747418874,transport_to_power
T_3719,P_36515,206.53201111424627,transport_to_power
T_3720,P_21991,2605.508802714966,transport_to_power
T_3721,P_21991,3199.915049340462,transport_to_power
T_3722,P_24684,175.10395675107435,transport_to_power
T_3725,P_13139,202.99971602972022,transport_to_power
T_3726,P_13139,195.9033212752856,transport_to_power
T_3728,P_20459,159.05387507255102,transport_to_power
T_3729,P_21991,13443.88866979803,transport_to_power
T_3730,P_21991,13694.273193701263,transport_to_power
T_3731,P_1762,6126.134141370596,transport_to_power
T_3732,P_36942,6267.02194514941,transport_to_power
T_3734,P_30426,356.225444301022,transport_to_power
T_3737,P_5451,248.44301442645374,transport_to_power
T_3745,P_13493,139.59216870029906,transport_to_power
T_3747,P_26625,110.92925274064234,transport_to_power
T_3748,P_1752,191.69117835299187,transport_to_power
T_3750,P_21382,365.4578329560249,transport_to_power
T_3753,P_2558,92.6619855816751,transport_to_power
T_3756,P_26716,16132.715689883331,transport_to_power
T_3757,P_26716,16267.835125807687,transport_to_power
T_3758,P_10514,7590.205774650569,transport_to_power
T_3761,P_29550,258.41852075021876,transport_to_power
T_3762,P_32343,168.32780160171868,transport_to_power
T_3764,P_10514,4387.083255433257,transport_to_power
T_3767,P_14985,106.79802468549902,transport_to_power
T_3769,P_13147,5254.64226988973,transport_to_power
T_3771,P_141,122.24065335601365,transport_to_power
T_3775,P_26716,18461.506709993595,transport_to_power
T_3776,P_10514,12333.187611136367,transport_to_power
T_3777,P_10514,12641.56115692078,transport_to_power
T_3783,P_637,127.76567908322787,transport_to_power
T_3791,P_8788,18270.33437213657,transport_to_power
T_3792,P_18492,827.9596138631907,transport_to_power
T_3793,P_18492,1090.8234217211923,transport_to_power
T_3794,P_37213,17515.564664956724,transport_to_power
T_3795,P_37213,17781.522564416977,transport_to_power
T_3796,P_21991,21141.30017783918,transport_to_power
T_3797,P_21991,21208.771691370723,transport_to_power
T_3799,P_19081,276.2771235859193,transport_to_power
T_3800,P_34097,406.6226713896667,transport_to_power
T_3806,P_15409,946.3734863213876,transport_to_power
T_3807,P_30426,1037.904363004064,transport_to_power
T_3808,P_7435,22.79305130472267,transport_to_power
T_3811,P_30738,242.9570109968061,transport_to_power
T_3814,P_16546,266.2217240418451,transport_to_power
T_3816,P_16156,360.6747233754728,transport_to_power
T_3817,P_16156,304.7967966170006,transport_to_power
T_3819,P_10514,8984.078225435127,transport_to_power
T_3820,P_10514,8877.639067743485,transport_to_power
T_3821,P_20046,3377.8536307606555,transport_to_power
T_3824,P_13322,55.056903591898404,transport_to_power
T_3828,P_36282,1144.8485735580284,transport_to_power
T_3829,P_14955,302.61149504792104,transport_to_power
T_3835,P_18986,11267.37222322665,transport_to_power
T_3836,P_24369,11067.064953766081,transport_to_power
T_3837,P_36942,2702.5183936905155,transport_to_power
T_3838,P_18986,18449.178851221568,transport_to_power
T_3839,P_3998,5401.662834574785,transport_to_power
T_3840,P_3998,5405.442214305453,transport_to_power
T_3849,P_4083,279.0344414434853,transport_to_power
T_3851,P_10514,7455.6046412042815,transport_to_power
T_3852,P_10514,7701.403581813081,transport_to_power
T_3853,P_14665,230.93410683893347,transport_to_power
T_3854,P_14665,305.44293406553646,transport_to_power
T_3855,P_10514,12243.396763359153,transport_to_power
T_3856,P_10514,12480.663219126141,transport_to_power
T_3857,P_29393,140.67922648021468,transport_to_power
T_3859,P_36942,1141.3484311811783,transport_to_power
T_3862,P_3431,169.4096176570778,transport_to_power
T_3863,P_3431,226.38671690676236,transport_to_power
T_3864,P_20104,167.35931927703797,transport_to_power
T_3867,P_6340,220.51564209125618,transport_to_power
T_3868,P_34867,6627.794153682297,transport_to_power
T_3869,P_34867,6236.139083999564,transport_to_power
T_3870,P_21276,267.55650154765755,transport_to_power
T_3872,P_10514,11119.455982672902,transport_to_power
T_3873,P_10514,11133.056562464611,transport_to_power
T_3875,P_22298,7081.810890707294,transport_to_power
T_3876,P_22298,7025.785652121023,transport_to_power
T_3880,P_37213,17850.637130568954,transport_to_power
T_3881,P_37213,18436.706948627118,transport_to_power
T_3882,P_35128,12760.750680910347,transport_to_power
T_3883,P_35128,12973.606870928164,transport_to_power
T_3885,P_17595,118.44483257377055,transport_to_power
T_3888,P_7834,270.49012930214315,transport_to_power
T_3889,P_2176,252.8747523560562,transport_to_power
T_3890,P_612,150.06711252134934,transport_to_power
T_3893,P_30499,169.42233516393154,transport_to_power
T_3894,P_34427,166.87697216163755,transport_to_power
T_3898,P_26089,100.85325198940792,transport_to_power
T_3900,P_14629,316.97890980285536,transport_to_power
T_3901,P_9370,162.2987059903074,transport_to_power
T_3904,P_7989,318.7330032728031,transport_to_power
T_3906,P_1762,4535.316133943106,transport_to_power
T_3908,P_1847,338.01361943115006,transport_to_power
T_3909,P_8788,29838.435659154962,transport_to_power
T_3910,P_8788,30290.670185466344,transport_to_power
T_3911,P_26213,230.47104196605733,transport_to_power
T_3912,P_26213,140.4673233249691,transport_to_power
