node_id,community_id,longitude,latitude
3832,13,1256204.80509114,248624.551730633
3848,13,1258857.24957386,248832.496562853
4039,13,1259609.24675862,246570.123440534
4040,13,1259611.04631062,246654.399536625
4147,13,1261652.91594471,248505.843634516
4248,13,1259729.65207075,245374.206575304
4287,13,1258827.75197382,247449.261809438
4288,13,1258834.13187782,247752.246065736
4384,13,1255539.62205045,249922.351027966
4411,13,1256871.34774782,248344.100530341
4476,13,1262177.58122525,249026.469619051
4477,13,1262166.23543324,249292.885043323
4534,13,1260990.57834403,250116.136692166
4535,13,1260340.57571937,250131.267892182
4776,13,1259682.8184707,250144.771508187
4783,13,1260956.09316,248521.012274534
4815,13,1263252.25719436,245298.150255233
4820,13,1263269.80247436,246097.25041604
4865,13,1264087.14461921,247653.654065639
4866,13,1263907.35729103,247645.680689633
4893,13,1258333.98979732,246752.895088717
4908,13,1256210.39299515,248890.531890914
5140,13,1264347.52439548,246980.253232956
5141,13,1264075.54724319,247007.03070497504
5142,13,1262712.3951138,245042.381742969
5143,13,1262469.72631355,245048.721326977
5169,13,1258217.7646452,249112.640051141
5170,13,1258223.27971721,249378.52267541
5185,13,1256191.16829112,247797.985521793
5186,13,1256192.73225912,248092.609906092
5189,13,1262143.22269721,246598.311408564
5190,13,1262148.70032923,246863.953904837
5454,13,1259616.72016662,246920.092592895
5455,13,1259618.86160663,247020.372528985
5531,13,1264066.86813919,246558.19268852504
5584,13,1261580.18576865,245068.00606299896
5585,13,1260883.40727192,245083.111983001
5595,13,1263827.39319494,247642.13476963303
5596,13,1255535.31235445,249652.946035683
5613,13,1262712.3895458,245309.438319236
5614,13,1262301.01828139,245318.484527245
5635,13,1263567.61284268,247931.08824192
5694,13,1257522.56426048,249393.801523417
5774,13,1259655.89431067,248814.484786823
5821,13,1263035.76881014,247943.287345931
5836,13,1260285.32675931,247436.891761422
5837,13,1259627.88816664,247451.450417429
5863,13,1254869.97571377,249664.353843704
6025,13,1263477.15409058,247650.385713637
6057,13,1262775.43172187,248214.902322218
6156,13,1258782.50659777,246108.658480063
6261,13,1256859.6745318,247789.395953774
6262,13,1256865.61181182,248078.106354073
6273,13,1264459.84010759,247647.43102563903
6287,13,1260270.3586313,245362.539567292
6288,13,1260272.8523913,245627.874991566
6310,13,1263579.17482668,248462.709234476
6351,13,1259615.36490263,246856.612720817
6352,13,1259537.61795855,246958.351024926
6466,13,1257506.26608448,248596.4104186
6467,13,1261612.42026468,246609.974448577
6480,13,1256196.70537913,249108.50155513
6481,13,1255526.80445044,249121.084211141
6652,13,1256213.39267515,249033.286195055
7009,13,1261623.54455268,247142.08491312
7010,13,1260926.78186397,247157.050737128
7011,13,1259644.94352666,248282.851314291
7048,13,1258172.45994115,246959.67646493003
7049,13,1258182.26966916,247389.600817367
7180,13,1262817.6967459,249544.579763576
7181,13,1262171.83741724,249558.691315591
7246,13,1257511.66698048,248862.274354875
7247,13,1256882.54979584,248876.295346886
7287,13,1260961.67517601,248786.942834795
7288,13,1260313.63447134,248800.51038681
7332,13,1261514.24196057,249041.062067062
7333,13,1261519.78000858,249306.92440334
7357,13,1258844.29686984,248300.870962307
7358,13,1258201.63376518,248314.922162324
7478,13,1258861.87984586,249098.207283124
7480,13,1254851.50825775,248132.353586137
7638,13,1262110.83364119,245056.502126977
7669,13,1258884.07664588,250161.878708214
7737,13,1257533.6019565,249925.286387965
7738,13,1256905.20496385,249930.516659975
7768,13,1256199.11414713,249654.075955689
7769,13,1256202.84579514,249914.50885196
7851,13,1256876.91990782,248610.454706624
7884,13,1260324.48451936,249332.33413136
7885,13,1259666.53635868,249346.78552337
7895,13,1258851.88867785,248566.644082576
7941,13,1262718.17559381,245575.314735517
7942,13,1262125.3149212,245592.631343529
7948,13,1261607.42647266,246371.078896329
7957,13,1253318.95984018,249777.48907581
7958,13,1253290.92937616,249779.051123813
8028,13,1259335.53667834,247222.789489195
8089,13,1259326.11216633,246796.890416756
8090,13,1259125.22019812,246621.321840584
8245,13,1261617.97341669,246875.62872085
8264,13,1258228.80074121,249644.683891684
8296,13,1258818.76938182,247022.716720998
8383,13,1259538.57629456,246518.294832483
8395,13,1261664.10877673,249037.880307063
8408,13,1263447.49994655,246325.403824285
8459,13,1258093.57098107,250426.075700477
8471,13,1260319.12951136,249066.432755083
8472,13,1259661.38218267,249080.895347103
8515,13,1264797.01655594,246708.699632674
8516,13,1264585.00356372,246900.536496863
8644,13,1261525.54282458,249572.589875609
8729,13,1262154.20234522,247130.708273098
8757,13,1258592.30493358,247757.471473753
8791,13,1260297.14371933,248002.567409992
8882,13,1261564.73040862,244497.202734411
8884,13,1263465.34698658,247114.689969093
8995,13,1256893.81155585,249408.039027438
8998,13,1262786.70468187,248747.01803475604
9077,13,1263246.51409034,245032.213166952
9100,13,1256193.84381112,249375.069939405
9101,13,1255531.05744244,249386.947571412
9117,13,1260910.79696795,246386.385968342
9172,13,1255523.36912245,248906.311666921
9366,13,1262723.96957782,245841.258799791
9407,13,1263274.80541837,246330.530736282
9478,13,1254187.35049707,249125.391667143
9610,13,1257500.90813246,248330.546098337
9682,13,1258866.49725387,249364.816371396
9745,13,1263561.45572267,247647.99697764203
9894,13,1259585.19171859,245443.710383371
9895,13,1259589.4705666,245644.084655583
9919,13,1260234.07063127,246161.67051211
9920,13,1259600.83011861,246176.06123213505
10048,13,1257528.17219649,249659.572019696
10055,13,1260921.27171996,246891.383280858
10092,13,1263965.18263508,247103.979313076
10109,13,1259124.03517413,247061.417073041
10226,13,1264587.46250772,246974.743024945
10269,13,1260932.30583198,247423.319281399
10336,13,1255514.58864243,248374.550962374
10337,13,1254856.19817775,248388.475442395
10352,13,1258239.82659721,250176.259636223
10353,13,1258245.05757323,250424.53899647304
10363,13,1256899.44310784,249673.926323712
10383,13,1262734.98231383,246346.732848302
10412,13,1255510.07190643,248109.249650106
10450,13,1262138.29520921,246359.414896309
10453,13,1258189.83587717,247766.170609757
10497,13,1256888.18070784,249142.16689916
10818,13,1254871.16995378,249733.91237177
10819,13,1254204.90947309,249753.104947791
10987,13,1254178.36918506,248804.336498812
11023,13,1260302.63741533,248268.409778267
11082,13,1262159.88240923,247397.246449381
11083,13,1262165.91031325,247680.161585674
11092,13,1262751.96848984,247128.984881103
11155,13,1262792.99959388,249013.130035028
11178,13,1255504.93769842,247807.647217795
11204,13,1264531.63127567,247986.052081987
11205,13,1264093.70762722,247921.489521921
11257,13,1262116.61642519,245322.540655255
11348,13,1259271.90429428,247742.49150572703
11350,13,1262183.04836126,250090.501940131
11357,13,1258923.14480592,246447.63550441
11368,13,1264297.77220343,248276.597106278
11502,13,1255519.11485043,248640.411314651
11798,13,1263029.58378613,247659.720049649
11833,13,1263301.7072424,247937.43204993
11934,13,1262127.8804892,245854.396207795
12095,13,1258840.60918984,248033.35313803
12100,13,1260329.84080736,249598.285363629
12101,13,1259671.96419869,249612.812915653
12118,13,1261629.09968869,247407.806513384
12222,13,1261641.1767447,247973.949745968
12346,13,1262805.3148579,249278.8683393
12379,13,1253604.47728047,249769.92318780703
12382,13,1261730.72548079,245863.148463801
12409,13,1258872.60880587,249630.941491663
12600,13,1260944.27690399,247989.089777991
12736,13,1253347.59459221,249476.170163512
12784,13,1261635.0196247,247691.011633679
12792,13,1262740.16048983,246585.245168552
12805,13,1260215.42800725,245363.67051129
12806,13,1260223.17731926,245629.725743562
12988,13,1259677.3913347,249878.807475924
13088,13,1260905.84029596,246147.4284641
13089,13,1260281.82775131,246161.308976114
13195,13,1260967.25162402,249052.674291074
13435,13,1254865.40982577,249398.502323434
13436,13,1254195.47939308,249415.98885144305
13455,13,1254846.03612974,247814.105905801
13456,13,1254150.24848104,247822.930673808
13898,13,1254874.52988978,249929.453043967
14000,13,1260885.49520794,245177.658095106
14009,13,1260972.86807202,249318.544435352
14021,13,1260274.09155931,246905.228080869
14051,13,1262745.92458583,246850.812528819
14067,13,1260889.28426394,245349.222383276
14120,13,1261585.75069664,245334.216495261
14160,13,1254864.88259377,249109.910707131
14199,13,1260277.15715931,245894.88363184
14257,13,1262729.77271383,246107.215280056
14284,13,1257517.06589249,249128.049139157
14369,13,1261591.30973665,245600.136879534
14411,13,1253321.94998418,249889.476083934
14565,13,1256885.57539584,249019.154995039
14597,13,1254862.65584177,248786.835570797
14677,13,1254141.15958503,247509.32139349
14811,13,1260978.48324002,249584.353331611
14877,13,1258713.95594171,246057.55755201
14890,13,1260228.62384726,245895.70155184
14934,13,1254839.03977774,247418.678833395
14935,13,1254509.72380941,247394.87768137496
15044,13,1263742.55972286,247644.908081636
15513,13,1260239.47453527,244375.339438289
15514,13,1260222.20323925,244391.081902295
15713,13,1261035.27248809,245096.215343028
15736,13,1260822.66986386,245092.89643101403
15761,13,1261234.51613629,245608.322863549
15762,13,1261226.06832828,245341.966127276
16038,13,1264288.78961141,246446.560688406
16039,13,1264260.60394739,246448.496048406
16188,13,1264081.9245232,247367.386929348
16189,13,1263892.755243,247371.676017359
16320,13,1262830.09104992,249810.392883852
16321,13,1262842.48605794,250076.14629212
16340,13,1254864.93443376,248920.766386941
16371,13,1260291.29955932,247719.728113711
16380,13,1260995.18954404,250364.574516416
16392,13,1260303.68439133,250381.11256443
16454,13,1263295.52023439,247653.858481646
16481,13,1262763.60855386,247665.382449657
16491,13,1257492.46429245,247780.354609773
16513,13,1257790.17757276,247774.80868975804
16545,13,1259327.02749434,246356.950320318
16619,13,1260938.17194398,247706.206513688
16633,13,1259596.91741461,246015.238767967
16671,13,1260936.12963998,245348.212847278
16680,13,1258882.27805388,246034.507759988
16853,13,1261596.86845666,245866.101551816
16854,13,1260900.32323995,245881.449007824
16913,13,1260894.79901594,245615.143727556
16956,13,1264072.0662832,246824.941168785
17014,13,1259247.72419825,246022.250543967
17042,13,1259104.7750141,246209.385008156
17226,13,1254155.43747304,248001.962098002
17228,13,1254140.91811302,248002.860722005
17447,13,1258971.05450197,247749.225777745
17613,13,1253450.97398432,248485.384050488
17614,13,1253438.3532483,248503.526386514
17615,13,1253443.61180831,248479.07371448
18111,13,1264123.85943525,248474.999538481
18172,13,1256189.15024312,247522.718641505
18173,13,1256189.22870712,247533.442417517
18174,13,1257471.97450043,247468.997617453
18175,13,1257472.24451643,247484.719729468
18178,13,1257220.27158818,247530.772785515
18185,13,1255379.3418583,247428.883569404
18187,13,1254239.40713713,247385.767153367
18188,13,1254263.84508915,247451.06692943
18191,13,1256188.22966713,247341.358769327
18192,13,1254226.47312111,247348.093361333
18316,13,1253460.43952033,248488.013298497
18319,13,1253457.24956833,248485.504498497
18515,13,1253562.58038443,249365.909171388
18964,13,1253880.08924876,248171.777394176
19396,13,1260243.47383127,245417.092655346
19414,13,1261236.15952829,245825.052079767
19418,13,1260936.14275998,245387.174703315
19522,13,1253932.82243282,247825.590769812
20104,13,1253150.66812801,249082.625651106
20106,13,1253090.62396795,249163.96504318697
20401,13,1255784.4808027,247803.711217791
20762,13,1259595.45840661,245928.391471878
20916,13,1255353.99216227,247502.815473482
20917,13,1255379.7919703,247411.666033387
20918,13,1254835.71107374,247360.079217345
20920,13,1263576.66372268,248448.329970449
20925,13,1257508.26147647,247674.117297664
20926,13,1256845.89174779,247619.082673609
20936,13,1257075.20458002,247596.252337575
20937,13,1257080.31709203,247600.244401589
20938,13,1255386.0363863,247420.647665396
20942,13,1257472.13949244,247508.91947349897
20967,13,1257467.71037243,247220.543089196
42,14,1263738.66269885,193118.371449798
43,14,1263720.30877884,192449.732985109
95,14,1264664.87082779,190436.459447056
96,14,1264659.03127579,189769.788918361
153,14,1264359.95677949,190435.671095043
340,14,1262064.28253713,189803.961078405
341,14,1261695.93322477,189809.565046415
390,14,1264006.30391513,189239.119349822
391,14,1263993.59101911,188703.64568527
430,14,1263799.56420292,189777.560182378
431,14,1263689.76682681,189779.23045437
534,14,1264738.29297188,195105.826427832
535,14,1264458.61469959,195114.439611837
545,14,1264828.29213996,199043.09119986
546,14,1264811.80855595,198383.639807194
775,14,1264351.50237948,189769.16255036
776,14,1264075.53341919,189773.360758364
907,14,1263677.47089079,189245.997941837
908,14,1263665.18647477,188710.069237277
921,14,1262410.5652895,193144.121721819
922,14,1262078.38192916,193150.612153828
981,14,1262364.79312944,190179.431094781
982,14,1262165.35652123,190182.502006784
1002,14,1266205.34417337,195060.639227793
1003,14,1266194.47242936,194391.616891101
1127,14,1263505.25111461,197093.292925864
1128,14,1263490.3974826,196439.091517195
1142,14,1265547.0488767,190440.155639052
1244,14,1262377.04964146,191136.857015774
1245,14,1262368.50506546,190469.406263083
1297,14,1267170.13259037,196365.189117119
1298,14,1267159.51383835,195698.03161244103
1422,14,1266740.23678192,197712.171326503
1423,14,1266561.80766174,197710.580734506
1477,14,1264337.79703547,189216.037685797
1480,14,1264305.26890743,187905.69451646495
1481,14,1264285.68721141,187119.005171657
1556,14,1266813.270126,193704.361402392
1557,14,1266498.51287767,193713.661882401
1583,14,1262394.24938548,192476.674553141
1584,14,1262385.64804147,191806.637496457
1603,14,1265890.66692506,195070.331771791
1664,14,1263333.07985044,188716.777525291
1665,14,1263003.3314981,188723.2561813
1666,14,1264368.4173875,191102.535543725
1724,14,1264041.11453916,191481.16735212496
1725,14,1264036.57489115,191108.25503173505
1778,14,1265282.42999643,195091.22015582
1779,14,1265284.03626843,194416.996155128
2049,14,1265950.26430112,198215.058751017
2050,14,1265931.90014111,197715.312062502
2094,14,1264171.4614193,197079.763773859
2095,14,1263838.30231495,197086.529533863
2172,14,1265515.46590067,191764.35743241
2173,14,1265229.04785238,191761.166136414
2208,14,1262708.9617058,191131.136567757
2218,14,1262762.82871385,189793.333110392
2219,14,1262753.57284184,189265.991989851
2229,14,1265704.24638087,200009.795008853
2230,14,1265692.14174086,199682.345856518
2231,14,1266752.47428595,198513.356351316
2232,14,1266773.71735796,198372.99641518304
2377,14,1266509.10468569,194382.127419084
2433,14,1264126.00874725,195119.867131844
2434,14,1263793.40279491,195125.295867845
2649,14,1261689.34922475,189288.426037878
2655,14,1263074.63549817,193131.147321805
2656,14,1262929.66301802,193133.979001805
2729,14,1266845.00887804,195707.613628447
2773,14,1262989.04477808,187938.604916498
2774,14,1262730.05188182,187944.991988495
2822,14,1265019.97220416,195097.149947822
2823,14,1264946.58257209,195099.410427824
2914,14,1264703.45770784,193766.680506453
2915,14,1264421.77354755,193774.995450467
2941,14,1263264.55146636,191121.560823753
2942,14,1263256.09905036,190453.615287066
2960,14,1265091.73418824,198535.752319351
2961,14,1265081.34801222,197721.662078515
3055,14,1262838.33053793,197106.795197874
3056,14,1262822.81514591,196451.783421203
3059,14,1264870.27498801,195435.670268163
3060,14,1264466.4240436,195447.691900179
3178,14,1263852.84458697,197740.263102531
3189,14,1267788.49815901,195678.986364424
3190,14,1267474.01092668,195688.50866842305
3297,14,1263359.95185046,189784.248182386
3298,14,1263346.57393046,189253.011381835
3396,14,1262560.53648965,193141.192889825
3446,14,1263108.61380221,194467.896315172
3447,14,1263091.79818618,193799.9038665
3448,14,1266183.60695736,193722.966330409
3464,14,1263156.18129025,196445.444861203
3474,14,1263519.69239463,197747.489470541
3479,14,1263647.13175476,187922.269300476
3496,14,1265879.94026904,194401.10341911
3497,14,1265869.21950103,193732.255674422
3582,14,1263460.79812257,195130.72434786
3583,14,1263125.49239422,195136.195835859
3716,14,1262045.13757712,191142.577463776
3717,14,1262044.83242512,191039.878903672
3729,14,1263140.83652224,195790.820476532
3730,14,1262807.51332189,195796.709244534
3794,14,1263313.38468242,187930.559284478
3795,14,1263293.5737384,187140.793843672
3880,14,1262744.02167383,188728.322485298
3882,14,1265002.51946814,194426.323515132
3883,14,1264720.66237986,194435.662779152
4059,14,1264650.07428378,189220.30046980095
4060,14,1264641.51133978,188694.99314126404
4241,14,1266855.61649404,196374.606397137
4242,14,1266541.53738973,196384.261885136
4402,14,1264185.97777131,197733.010174528
4495,14,1265483.14084464,201706.270274594
4578,14,1263406.1397545,193124.770041808
4579,14,1263388.3310505,192456.63653712
4685,14,1262792.21085788,195141.635771871
4728,14,1265921.81386909,197070.323197842
4729,14,1265607.27447677,197079.938941851
4741,14,1263823.26263493,196432.762749195
4742,14,1263808.33316292,195779.029500514
5035,14,1263055.05745015,192265.685176924
5036,14,1263049.46525815,191794.259256437
5105,14,1263776.58749889,198988.517503813
5106,14,1263770.00285888,198725.763135538
5123,14,1264201.32746732,198394.696831197
5231,14,1264156.34692328,196426.431421191
5232,14,1264141.17802726,195773.148924515
5334,14,1263132.29156223,190455.628087074
5340,14,1261061.73207211,191425.556920066
5412,14,1262062.40522514,192483.148601145
5413,14,1261730.0552088,192489.632505149
5565,14,1264946.39486009,191755.829240397
5566,14,1264977.30167612,191100.394487724
5804,14,1263022.68023412,191125.953527763
5805,14,1263013.2084901,189260.256757841
5812,14,1265847.91671701,192394.525753051
5813,14,1265852.81796502,192135.367160797
5845,14,1264107.74237923,194450.658811167
5846,14,1264089.4704432,193781.315322474
5904,14,1265266.88670042,193750.04665044
5905,14,1265249.69284441,193081.638265759
5957,14,1264985.14090812,193758.363898456
5958,14,1264967.97098811,193090.055545762
6094,14,1261712.97220078,191148.302199781
6095,14,1261705.30948077,190546.644599169
6096,14,1264968.98212411,190437.833143055
6115,14,1262506.41418558,189271.234741852
6116,14,1262380.44202547,189109.140277684
6165,14,1264111.63639523,198731.992127538
6167,14,1263057.39505015,192462.740857124
6246,14,1264083.99178721,190440.156343058
6291,14,1265547.17450871,194411.140155122
6314,14,1262576.18244167,193808.929466501
6315,14,1262426.20669751,193811.673210502
6356,14,1264795.31479594,197723.798270509
6409,14,1266551.72766173,197051.066621825
6410,14,1266236.91300541,197060.689661831
6418,14,1265281.85450843,191099.119223729
6443,14,1265979.90462115,199021.630975842
6444,14,1265970.65041314,198769.80531159
6642,14,1262775.65252186,194473.640059188
6643,14,1262442.69028153,194479.384763196
6822,14,1262879.23236197,193803.586618498
6823,14,1262774.23485786,193805.405498505
6856,14,1262053.77072912,191812.825144455
6921,14,1262757.43536985,193137.345785812
7101,14,1264660.80785179,191761.740600407
7102,14,1264376.5817395,191769.052280411
7147,14,1263598.71089071,193790.270650491
7148,14,1263424.24010652,193793.453434482
7149,14,1267158.61585435,199493.92595233
7150,14,1266964.84100616,199447.039232284
7153,14,1262109.72797719,194485.130491197
7154,14,1262093.77853717,193817.728634506
7170,14,1262359.92829745,189799.462710395
7228,14,1265575.98878074,195080.023355812
7365,14,1262810.8059939,191129.381303757
7484,14,1266527.36119771,198210.793983012
7485,14,1266265.24657343,198212.73132701204
7552,14,1265271.72132443,195756.280508503
7553,14,1264957.0182201,195766.014780506
7568,14,1264686.28093982,193098.471865773
7574,14,1262060.12573713,189458.201590046
7575,14,1262057.93213713,189280.746229872
7581,14,1263247.62666635,189785.956534386
7582,14,1263061.10500216,189787.23109439
7641,14,1264552.26513168,199048.207679868
7739,14,1266520.0210377,195050.945979774
7787,14,1262125.6495772,195152.51372388
7880,14,1264044.69591516,191775.354744419
7918,14,1264780.21540391,197074.734909847
7919,14,1264504.51159564,197073.000317842
7927,14,1266654.12471783,198371.70969517497
7928,14,1265066.39172421,197076.536445856
7929,14,1265051.0918842,196416.561021179
7976,14,1263974.8847151,187914.008180469
8119,14,1262489.55664957,196458.11833322
8120,14,1262474.24432956,195802.596732542
8145,14,1266517.0587337,199338.380288169
8209,14,1262717.5410978,191800.448888451
8265,14,1263756.85527487,193787.384890482
8593,14,1264385.33239551,192435.902649105
8596,14,1266226.7565254,196393.938365147
8610,14,1264568.8736437,199709.420288548
8611,14,1265531.27070069,193742.241274431
8847,14,1263475.59799458,195784.906812534
8864,14,1262912.999338,192466.210681126
8868,14,1263628.96279474,187133.48837167
9087,14,1263540.51153065,191116.80459974697
9088,14,1263532.06308264,190449.129079059
9181,14,1265619.51198077,197717.644414499
9182,14,1265347.35409249,197719.676862508
9248,14,1261745.61386481,193156.889721841
9261,14,1264403.57213953,193105.12178579
9273,14,1264324.86199546,188693.987253264
9303,14,1263712.46788283,191781.665464431
9313,14,1266505.47902168,198370.110911176
9405,14,1264052.82122718,192442.817337111
9431,14,1263487.41911459,198411.349375218
9480,14,1264269.8713394,199055.067903876
9565,14,1267454.43217465,199087.641343907
9583,14,1266246.84932542,197712.960318506
9662,14,1263372.70641048,191119.14642374203
9703,14,1265154.87345231,200353.983937204
9720,14,1265667.93150082,199027.444287851
9726,14,1262946.77949804,193802.4166345
9854,14,1263775.12983489,194456.397307172
9889,14,1267191.74308638,197703.400958493
9929,14,1263868.00401099,198402.359551206
9965,14,1265515.65098867,193073.692089751
9966,14,1265499.90327665,192404.371577069
10001,14,1263808.02807492,190444.642551064
10023,14,1263112.65937021,194627.021307334
10028,14,1263442.49892254,194462.135803178
10029,14,1263431.98519453,194077.110010773
10039,14,1264019.12311514,189774.218998373
10151,14,1267981.5843672,197007.975549772
10152,14,1267810.24644703,197013.118269786
10237,14,1263380.52042648,191787.970872432
10377,14,1263816.47165893,191112.048375741
10378,14,1263704.62801082,191113.975479737
10401,14,1262458.93072954,195147.07404387
10533,14,1264764.9448119,196418.269373178
10534,14,1264489.21207562,196420.102717176
10562,14,1262974.06877807,187148.670451686
10616,14,1265104.28830025,199037.94815985896
10644,14,1264664.3554358,192428.009273097
10777,14,1263523.59556264,189781.758326381
11035,14,1265332.50865248,197078.210301846
11077,14,1264092.43140322,191107.293111742
11121,14,1264474.0864436,195774.508860514
11164,14,1264519.67396365,197726.020990521
11297,14,1264577.12791571,200040.01312089
11479,14,1267799.37572701,196346.34265309604
11480,14,1267798.82551901,196312.580925062
11511,14,1264943.01265208,192420.125113085
11535,14,1265960.55134113,198494.9882873
11554,14,1265858.60010903,193065.410553738
11650,14,1264071.1860272,193111.97279378804
11693,14,1264671.80849181,191101.58117573
11751,14,1262725.65392981,187699.76677224
11783,14,1263991.86365911,193113.498105794
11807,14,1265716.04951687,200337.508225188
11854,14,1264962.2363961,196099.368124843
12020,14,1262959.77156205,189790.33675839
12062,14,1264482.04279561,196114.186300859
12092,14,1266866.24836606,197041.450877815
12271,14,1264440.00548357,194444.962299153
12453,14,1265648.33342081,198497.296383306
12516,14,1263956.08388308,187126.291891664
12531,14,1266216.04657339,195727.06866847
12601,14,1261051.6342801,192514.659065172
12684,14,1265438.79940459,200345.647361204
12843,14,1262544.16215363,192473.39928913105
12929,14,1265380.24996454,199032.805823848
13102,14,1267297.1342545,196361.38495712
13385,14,1262734.13520983,192469.693625137
13419,14,1265586.41527675,195746.545660481
13427,14,1265274.90110043,190439.109751046
13674,14,1265911.38935708,196403.63289316
13841,14,1265596.84599675,196413.30150117
13947,14,1262272.05610535,193848.035002545
14050,14,1266530.77489372,195717.333436459
14323,14,1261721.51389679,191819.02066446803
14332,14,1267821.32420704,197693.695934474
14384,14,1265559.05444472,189941.496246547
14634,14,1263027.30852212,194469.29919518495
14663,14,1261965.52356103,190542.192183152
14869,14,1264584.92151572,200370.716865227
15031,14,1265301.32164446,196417.227069169
15038,14,1266715.74532589,198761.189887568
15039,14,1266505.16049369,198493.219583303
15042,14,1261439.94026449,191157.562999785
15050,14,1264967.2107961,196417.06431718203
15082,14,1266100.25054127,199019.388159841
15094,14,1266941.12286213,198751.430399567
15103,14,1266979.66967817,198761.870335579
15253,14,1266173.15460534,193055.625145733
15254,14,1266153.27991733,193049.156345725
15263,14,1266163.51121333,192460.779257119
15296,14,1262765.25687386,194326.970427036
15297,14,1262691.48074578,194052.169082746
15308,14,1265232.99108438,192411.907961071
15567,14,1266877.70635007,197712.203454494
15845,14,1267471.79243067,197699.084030494
16204,14,1267276.76164648,198546.513151348
16205,14,1267033.46353422,198496.292095304
16213,14,1262296.84740138,195804.793212548
16217,14,1265848.00234902,192450.24383311
16222,14,1266823.72350201,194372.577915087
16223,14,1266815.43019,193871.686842561
16225,14,1264877.96625201,200362.113153219
16230,14,1264291.18161142,199937.210496783
16245,14,1267430.09860663,198578.493695393
16466,14,1263206.03613831,194466.216187179
16573,14,1264535.75953166,198387.072191194
16687,14,1264067.64535519,192982.993081659
16727,14,1263171.52573827,197100.06950187695
16833,14,1265369.01444452,198583.827711388
16847,14,1261761.16439283,193823.79749852404
16848,14,1261060.73501611,193841.986426532
16856,14,1261391.38295245,192502.07768917095
16877,14,1264543.74513167,198706.963583514
16904,14,1263761.97271487,198404.797887206
17111,14,1266339.14180551,198767.080959573
17112,14,1266166.11524534,198768.360447586
17130,14,1266677.73329386,195045.91090777505
17556,14,1264882.68042803,200565.438593417
17800,14,1267193.98846239,198829.247487649
17915,14,1262056.34884113,189148.116277725
18105,14,1262780.36541787,190109.074614719
18248,14,1263797.83255491,193448.128314137
18251,14,1263704.98301882,193608.06924229895
18304,14,1267663.40683088,197017.525373787
18854,14,1263575.87793069,187134.348595664
18855,14,1263488.5851306,187135.763315678
18858,14,1263484.08580258,186846.907571375
18859,14,1263574.97213869,186790.216435313
19051,14,1267996.74999921,197003.87481378
19117,14,1267949.09195116,195674.123900414
19118,14,1268149.12702337,195879.448572621
19121,14,1267795.61163101,196115.39231686303
19127,14,1267806.93937501,196095.594492838
19129,14,1267949.12708716,195697.156988442
19153,14,1267291.35051049,198920.002879739
19210,14,1265144.1815483,188695.674229264
19252,14,1264956.35614009,188695.99314126404
19290,14,1265501.49841265,191747.406008393
19346,14,1260745.82128778,191428.75864806803
19348,14,1260745.82128778,191592.923704237
19349,14,1260738.98103178,191302.214647934
19362,14,1262730.20868182,191260.004087895
19383,14,1262357.52311344,188892.258165464
19387,14,1262663.90666576,190361.648246974
19720,14,1263716.43377084,192119.575544775
19728,14,1268012.43991923,197662.277054444
19729,14,1267982.9261912,197035.541117802
19882,14,1262275.47472936,189458.200630054
20137,14,1267797.843887,196252.342525005
20142,14,1263619.01994672,192121.558136776
20198,14,1266677.87633386,195031.579195753
20203,14,1265099.49495624,198348.121791154
20246,14,1265539.3855167,190758.421111375
20445,14,1261068.93808812,194115.707706824
20472,14,1266167.23428534,198798.317439616
20523,14,1262882.66871397,193833.161338523
20545,14,1266720.1869259,198790.045439601
20550,14,1266902.03863809,198349.096895158
20557,14,1267487.23006269,197649.768190444
20679,14,1266823.25860602,194619.727355331
46,15,1279509.896635,249937.870963976
47,15,1279510.548475,250601.042228654
132,15,1286124.69273777,250469.927988529
133,15,1286452.71635412,250462.30827651903
252,15,1285134.09536076,248468.497586474
253,15,1285043.06464067,248891.980338901
441,15,1286958.33875462,249158.007027179
469,15,1279712.86405921,248610.75947462
470,15,1279723.95423523,249274.821811303
618,15,1278199.49733765,246301.03870426104
619,15,1278522.01701799,246290.46782425
638,15,1282572.55487813,251207.273973286
747,15,1286997.84294666,251112.956213176
783,15,1285218.04691285,248371.357682377
784,15,1285202.62668884,248447.66795446
807,15,1281644.54687719,243837.773613736
808,15,1281654.06194919,244087.396781996
899,15,1278703.22796218,249952.372595996
919,15,1280148.67679566,247938.044913933
920,15,1280294.39634781,247934.995057926
1064,15,1285468.6143371,250485.063476533
1065,15,1285470.4092811,251147.305909216
1085,15,1279997.2296275,248606.309682623
1115,15,1286390.69715405,251126.952949196
1116,15,1286396.13017805,252138.452854231
1166,15,1282036.54348558,247899.243825898
1167,15,1282310.47564587,247893.783857882
1216,15,1280410.21535592,245946.025647894
1217,15,1280656.71289217,245940.846191883
1225,15,1280605.79698813,248593.499634609
1226,15,1280752.77996427,248590.666994601
1276,15,1286783.77081846,250843.417396903
1277,15,1286785.86598645,251118.308917195
1288,15,1285529.86816117,253068.314167187
1289,15,1285778.56185742,252926.867319047
1374,15,1284701.00793631,253614.741559744
1375,15,1284757.64627238,254306.11026445
1447,15,1286780.82630645,250454.741364509
1465,15,1282572.83500613,250545.295284599
1560,15,1285459.26265709,247453.210929438
1561,15,1285331.02604896,247702.696945697
1658,15,1282038.56409359,250555.251316607
1659,15,1282039.03788559,251217.522613287
