Node ID,Longitude,Latitude
791,1275854.69560726,282178.645396993
792,1268997.22865623,244890.673710808
793,1269004.50059225,245160.535087094
794,1266619.2927818,285111.763543993
795,1291968.23751175,184819.075697303
796,1292277.00621608,184760.061681241
797,1258118.0854131,286399.144537315
798,1258119.3875571,286631.540057555
799,1270425.1569137,277103.426575795
800,1286933.4516506,250839.553908899
801,1286997.84294666,251112.956213176
802,1252739.92028759,238240.25264799604
803,1252819.08873567,239216.368168995
804,1271151.05733044,197381.918334156
805,1271170.80696246,197146.633085921
806,1264870.80286001,248798.705970809
807,1265451.7127486,248771.317874789
808,1258759.62186176,209152.48961021
809,1258560.56317355,209156.59655422
810,1272898.62667623,227157.112092659
